source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
MDS1 and EVI1 complex locus (MECOM or MDS1-EVI1)	0	JNJ_OPTUM_EHR_ONCBM	MDS1 and EVI1 complex locus (MECOM or MDS1-EVI1)	35963446	OMOP Genomic	2023-07-26	2099-12-31	
mechanistic target of rapamycin kinase (MTOR)	0	JNJ_OPTUM_EHR_ONCBM	mechanistic target of rapamycin kinase (MTOR)	35954095	OMOP Genomic	2023-07-26	2099-12-31	
membrane metalloendopeptidase (MME or CD10)	0	JNJ_OPTUM_EHR_ONCBM	membrane metalloendopeptidase (MME or CD10)	35954915	OMOP Genomic	2023-07-26	2099-12-31	
membrane spanning 4-domains A1 (CD20 or MS4A1)	0	JNJ_OPTUM_EHR_ONCBM	membrane spanning 4-domains A1 (CD20 or MS4A1)	35960550	OMOP Genomic	2023-07-26	2099-12-31	
methylenetetrahydrofolate reductase (MTHFR)	0	JNJ_OPTUM_EHR_ONCBM	methylenetetrahydrofolate reductase (MTHFR)	35959234	OMOP Genomic	2023-07-26	2099-12-31	
methylenetetrahydrofolate reductase (MTHFR) A1298C	0	JNJ_OPTUM_EHR_ONCBM	methylenetetrahydrofolate reductase (MTHFR) A1298C	35959234	OMOP Genomic	2023-07-26	2099-12-31	
methylenetetrahydrofolate reductase (MTHFR) c.665C>T	0	JNJ_OPTUM_EHR_ONCBM	methylenetetrahydrofolate reductase (MTHFR) c.665C>T	35959234	OMOP Genomic	2023-07-26	2099-12-31	
methylenetetrahydrofolate reductase (MTHFR) C677T	0	JNJ_OPTUM_EHR_ONCBM	methylenetetrahydrofolate reductase (MTHFR) C677T	35959234	OMOP Genomic	2023-07-26	2099-12-31	
MET proto-oncogene, receptor tyrosine kinase (MET)	0	JNJ_OPTUM_EHR_ONCBM	MET proto-oncogene, receptor tyrosine kinase (MET)	35961878	OMOP Genomic	2023-07-26	2099-12-31	
MET proto-oncogene, receptor tyrosine kinase (MET) exon 14	0	JNJ_OPTUM_EHR_ONCBM	MET proto-oncogene, receptor tyrosine kinase (MET) exon 14	35961878	OMOP Genomic	2023-07-26	2099-12-31	
microsatellite instability (MSI)	0	JNJ_OPTUM_EHR_ONCBM	microsatellite instability (MSI)	700490	OMOP Genomic	2023-07-26	2099-12-31	
microsatellite stable (MSS)	0	JNJ_OPTUM_EHR_ONCBM	microsatellite stable (MSS)	35977050	OMOP Genomic	2023-07-26	2024-03-13	D
microsatellite stable (MSS)	0	JNJ_OPTUM_EHR_ONCBM	microsatellite stable (MSS)	700490	OMOP Genomic	2024-03-13	2099-12-31	
mindbomb E3 ubiquitin protein ligase 1 (MIB1)	0	JNJ_OPTUM_EHR_ONCBM	mindbomb E3 ubiquitin protein ligase 1 (MIB1)	35957763	OMOP Genomic	2023-07-26	2099-12-31	
MONO27 (MONO27)	0	JNJ_OPTUM_EHR_ONCBM	MONO27 (MONO27)	21493978	LOINC	2023-07-26	2099-12-31	
M Protein, multiple myeloma	0	JNJ_OPTUM_EHR_ONCBM	M Protein, multiple myeloma	37398150	SNOMED	2023-07-26	2024-03-13	D
M Protein, multiple myeloma	0	JNJ_OPTUM_EHR_ONCBM	M Protein, multiple myeloma	40481438	SNOMED	2024-03-13	2099-12-31	
mutL homolog 1 (MLH1)	0	JNJ_OPTUM_EHR_ONCBM	mutL homolog 1 (MLH1)	35946800	OMOP Genomic	2023-07-26	2099-12-31	
mutS homolog 2 (MSH2)	0	JNJ_OPTUM_EHR_ONCBM	mutS homolog 2 (MSH2)	35952268	OMOP Genomic	2023-07-26	2099-12-31	
mutS homolog 3 (MSH3)	0	JNJ_OPTUM_EHR_ONCBM	mutS homolog 3 (MSH3)	35952686	OMOP Genomic	2023-07-26	2099-12-31	
mutS homolog 6 (MSH6)	0	JNJ_OPTUM_EHR_ONCBM	mutS homolog 6 (MSH6)	35950588	OMOP Genomic	2023-07-26	2099-12-31	
mutY DNA glycosylase (MUTYH)	0	JNJ_OPTUM_EHR_ONCBM	mutY DNA glycosylase (MUTYH)	35949265	OMOP Genomic	2023-07-26	2099-12-31	
MYC proto-oncogene, bHLH transcription factor (MYC)	0	JNJ_OPTUM_EHR_ONCBM	MYC proto-oncogene, bHLH transcription factor (MYC)	35952889	OMOP Genomic	2023-07-26	2099-12-31	
myeloblast	0	JNJ_OPTUM_EHR_ONCBM	myeloblast	37399329	SNOMED	2023-07-26	2099-12-31	
myotubularin 1 (MTM1)	0	JNJ_OPTUM_EHR_ONCBM	myotubularin 1 (MTM1)	35945758	OMOP Genomic	2023-07-26	2099-12-31	
napsin A aspartic peptidase (NAPSA)	0	JNJ_OPTUM_EHR_ONCBM	napsin A aspartic peptidase (NAPSA)	35962177	OMOP Genomic	2023-07-26	2099-12-31	
neural cell adhesion molecule 1 (NCAM1 or CD56)	0	JNJ_OPTUM_EHR_ONCBM	neural cell adhesion molecule 1 (NCAM1 or CD56)	35947975	OMOP Genomic	2023-07-26	2099-12-31	
neurofibromin 1 (NF1)	0	JNJ_OPTUM_EHR_ONCBM	neurofibromin 1 (NF1)	35959215	OMOP Genomic	2023-07-26	2099-12-31	
neurotrophic receptor tyrosine kinase 1 (NTRK1)	0	JNJ_OPTUM_EHR_ONCBM	neurotrophic receptor tyrosine kinase 1 (NTRK1)	35951557	OMOP Genomic	2023-07-26	2099-12-31	
neurotrophic receptor tyrosine kinase 2 (NTRK2)	0	JNJ_OPTUM_EHR_ONCBM	neurotrophic receptor tyrosine kinase 2 (NTRK2)	35949322	OMOP Genomic	2023-07-26	2099-12-31	
neurotrophic receptor tyrosine kinase 3 (NTRK3)	0	JNJ_OPTUM_EHR_ONCBM	neurotrophic receptor tyrosine kinase 3 (NTRK3)	35951499	OMOP Genomic	2023-07-26	2099-12-31	
nibrin (NBN)	0	JNJ_OPTUM_EHR_ONCBM	nibrin (NBN)	35945269	OMOP Genomic	2023-07-26	2099-12-31	
NK2 homeobox 1 (NKX2-1 or TTF1)	0	JNJ_OPTUM_EHR_ONCBM	NK2 homeobox 1 (NKX2-1 or TTF1)	35952781	OMOP Genomic	2023-07-26	2099-12-31	
NR21 (NR21)	0	JNJ_OPTUM_EHR_ONCBM	NR21 (NR21)	21493976	LOINC	2023-07-26	2099-12-31	
NR24 (NR24)	0	JNJ_OPTUM_EHR_ONCBM	NR24 (NR24)	0	None	2023-07-26	2099-12-31	
NRAS proto-oncogene, GTPase (NRAS)	0	JNJ_OPTUM_EHR_ONCBM	NRAS proto-oncogene, GTPase (NRAS)	35950119	OMOP Genomic	2023-07-26	2099-12-31	
nucleophosmin 1 (NPM1)	0	JNJ_OPTUM_EHR_ONCBM	nucleophosmin 1 (NPM1)	35948005	OMOP Genomic	2023-07-26	2099-12-31	
nucleophosmin 1 (NPM1) exon 12	0	JNJ_OPTUM_EHR_ONCBM	nucleophosmin 1 (NPM1) exon 12	35948005	OMOP Genomic	2023-07-26	2099-12-31	
O-6-methylguanine-DNA methyltransferase (MGMT)	0	JNJ_OPTUM_EHR_ONCBM	O-6-methylguanine-DNA methyltransferase (MGMT)	35960345	OMOP Genomic	2023-07-26	2099-12-31	
paired box 2 (PAX2)	0	JNJ_OPTUM_EHR_ONCBM	paired box 2 (PAX2)	35947995	OMOP Genomic	2023-07-26	2099-12-31	
paired box 5 (PAX5)	0	JNJ_OPTUM_EHR_ONCBM	paired box 5 (PAX5)	35955651	OMOP Genomic	2023-07-26	2099-12-31	
paired box 8 (PAX8)	0	JNJ_OPTUM_EHR_ONCBM	paired box 8 (PAX8)	35961294	OMOP Genomic	2023-07-26	2099-12-31	
pan-keratin (KRTs/CKs)	0	JNJ_OPTUM_EHR_ONCBM	pan-keratin (KRTs/CKs)	0	None	2023-07-26	2099-12-31	
partner and localizer of BRCA2 (PALB2)	0	JNJ_OPTUM_EHR_ONCBM	partner and localizer of BRCA2 (PALB2)	35949597	OMOP Genomic	2023-07-26	2099-12-31	
patched 1 (PTCH1)	0	JNJ_OPTUM_EHR_ONCBM	patched 1 (PTCH1)	35957012	OMOP Genomic	2023-07-26	2099-12-31	
phosphatase and tensin homolog (PTEN)	0	JNJ_OPTUM_EHR_ONCBM	phosphatase and tensin homolog (PTEN)	35955125	OMOP Genomic	2023-07-26	2099-12-31	
phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha (PIK3CA)	0	JNJ_OPTUM_EHR_ONCBM	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha (PIK3CA)	35953202	OMOP Genomic	2023-07-26	2099-12-31	
platelet derived growth factor receptor alpha (PDGFRA)	0	JNJ_OPTUM_EHR_ONCBM	platelet derived growth factor receptor alpha (PDGFRA)	35963556	OMOP Genomic	2023-07-26	2099-12-31	
platelet derived growth factor receptor beta (PDGFRB)	0	JNJ_OPTUM_EHR_ONCBM	platelet derived growth factor receptor beta (PDGFRB)	35955974	OMOP Genomic	2023-07-26	2099-12-31	
PMS1 homolog 2, mismatch repair system component (PMS2)	0	JNJ_OPTUM_EHR_ONCBM	PMS1 homolog 2, mismatch repair system component (PMS2)	35945784	OMOP Genomic	2023-07-26	2099-12-31	
progesterone receptor (PGR)	0	JNJ_OPTUM_EHR_ONCBM	progesterone receptor (PGR)	35957667	OMOP Genomic	2023-07-26	2099-12-31	
proliferative index	0	JNJ_OPTUM_EHR_ONCBM	proliferative index	35957237	OMOP Genomic	2023-07-26	2099-12-31	
Prostate Specific Antigen (PSA)	0	JNJ_OPTUM_EHR_ONCBM	Prostate Specific Antigen (PSA)	4272032	SNOMED	2023-07-26	2099-12-31	
protection of telomeres 1 (POT1)	0	JNJ_OPTUM_EHR_ONCBM	protection of telomeres 1 (POT1)	35960007	OMOP Genomic	2023-07-26	2099-12-31	
protein tyrosine phosphatase receptor type C (CD45 or PTPRC)	0	JNJ_OPTUM_EHR_ONCBM	protein tyrosine phosphatase receptor type C (CD45 or PTPRC)	35963132	OMOP Genomic	2023-07-26	2099-12-31	
protein tyrosine phosphatase receptor type C (PTPRC or CD45)	0	JNJ_OPTUM_EHR_ONCBM	protein tyrosine phosphatase receptor type C (PTPRC or CD45)	35963132	OMOP Genomic	2023-07-26	2099-12-31	
RAD50 double strand break repair protein (RAD50)	0	JNJ_OPTUM_EHR_ONCBM	RAD50 double strand break repair protein (RAD50)	35948392	OMOP Genomic	2023-07-26	2099-12-31	
RAD51 paralog B (RAD51B)	0	JNJ_OPTUM_EHR_ONCBM	RAD51 paralog B (RAD51B)	35952916	OMOP Genomic	2023-07-26	2099-12-31	
RAD51 paralog C (RAD51C)	0	JNJ_OPTUM_EHR_ONCBM	RAD51 paralog C (RAD51C)	35948812	OMOP Genomic	2023-07-26	2099-12-31	
RAD51 paralog D (RAD51D)	0	JNJ_OPTUM_EHR_ONCBM	RAD51 paralog D (RAD51D)	35957401	OMOP Genomic	2023-07-26	2099-12-31	
ret proto-oncogene (RET)	0	JNJ_OPTUM_EHR_ONCBM	ret proto-oncogene (RET)	35952943	OMOP Genomic	2023-07-26	2099-12-31	
ribosomal protein S15 (RPS15)	0	JNJ_OPTUM_EHR_ONCBM	ribosomal protein S15 (RPS15)	35957192	OMOP Genomic	2023-07-26	2099-12-31	
ROS proto-oncogene 1, receptor tyrosine kinase (ROS1)	0	JNJ_OPTUM_EHR_ONCBM	ROS proto-oncogene 1, receptor tyrosine kinase (ROS1)	35957723	OMOP Genomic	2023-07-26	2099-12-31	
RUNX family transcription factor 1 (RUNX1 or AML1)	0	JNJ_OPTUM_EHR_ONCBM	RUNX family transcription factor 1 (RUNX1 or AML1)	35959479	OMOP Genomic	2023-07-26	2099-12-31	
S100 calcium binding protein (S100)	0	JNJ_OPTUM_EHR_ONCBM	S100 calcium binding protein (S100)	35962538	OMOP Genomic	2023-07-26	2099-12-31	
serine/threonine kinase 11 (STK11)	0	JNJ_OPTUM_EHR_ONCBM	serine/threonine kinase 11 (STK11)	35954794	OMOP Genomic	2023-07-26	2099-12-31	
serpin family E member 1 (SERPINE1 or PAI-1)	0	JNJ_OPTUM_EHR_ONCBM	serpin family E member 1 (SERPINE1 or PAI-1)	35956243	OMOP Genomic	2023-07-26	2099-12-31	
SMAD family member 4 (SMAD4)	0	JNJ_OPTUM_EHR_ONCBM	SMAD family member 4 (SMAD4)	35945866	OMOP Genomic	2023-07-26	2099-12-31	
superoxide dismutase 1 (SOD1)	0	JNJ_OPTUM_EHR_ONCBM	superoxide dismutase 1 (SOD1)	35948140	OMOP Genomic	2023-07-26	2099-12-31	
synaptophysin (SYP)	0	JNJ_OPTUM_EHR_ONCBM	synaptophysin (SYP)	35947870	OMOP Genomic	2023-07-26	2099-12-31	
syndecan 1 (SDC1 or CD138)	0	JNJ_OPTUM_EHR_ONCBM	syndecan 1 (SDC1 or CD138)	35959315	OMOP Genomic	2023-07-26	2099-12-31	
t(11;14)	0	JNJ_OPTUM_EHR_ONCBM	t(11;14)	35950789	OMOP Genomic	2023-07-26	2099-12-31	
t(11;14)(q13;q32)(CCND1,IGH)	0	JNJ_OPTUM_EHR_ONCBM	t(11;14)(q13;q32)(CCND1,IGH)	46236747	LOINC	2023-07-26	2099-12-31	
t(11;18)(q21;q21)(BIRC3,MALT1)	0	JNJ_OPTUM_EHR_ONCBM	t(11;18)(q21;q21)(BIRC3,MALT1)	46236746	LOINC	2023-07-26	2099-12-31	
t(14;16)	0	JNJ_OPTUM_EHR_ONCBM	t(14;16)	46236743	LOINC	2023-07-26	2099-12-31	
t(14;16)(q32;q23)(IGH,MAF)	0	JNJ_OPTUM_EHR_ONCBM	t(14;16)(q32;q23)(IGH,MAF)	46236743	LOINC	2023-07-26	2099-12-31	
t(15;17)(q24.1;q21.1)(PML,RARA)	0	JNJ_OPTUM_EHR_ONCBM	t(15;17)(q24.1;q21.1)(PML,RARA)	46236741	LOINC	2023-07-26	2099-12-31	
t(4;14)	0	JNJ_OPTUM_EHR_ONCBM	t(4;14)	35954995	OMOP Genomic	2023-07-26	2099-12-31	
t(4;14)(p16;q32)(FGFR3,IGH)	0	JNJ_OPTUM_EHR_ONCBM	t(4;14)(p16;q32)(FGFR3,IGH)	43055560	LOINC	2023-07-26	2099-12-31	
t(6;9)(p22;q34)(DEK,NUP214)	0	JNJ_OPTUM_EHR_ONCBM	t(6;9)(p22;q34)(DEK,NUP214)	46236752	LOINC	2023-07-26	2099-12-31	
t(8;14)(q24;q32)(MYC,IGH)	0	JNJ_OPTUM_EHR_ONCBM	t(8;14)(q24;q32)(MYC,IGH)	46236742	LOINC	2023-07-26	2099-12-31	
t(9;22)	0	JNJ_OPTUM_EHR_ONCBM	t(9;22)	40485072	SNOMED	2023-07-26	2099-12-31	
t(9;22)(q34.1;q11)(ABL1,BCR)	0	JNJ_OPTUM_EHR_ONCBM	t(9;22)(q34.1;q11)(ABL1,BCR)	3041541	LOINC	2023-07-26	2099-12-31	
t(9;22)(q34.1;q11)(ABL1,BCR) P190	0	JNJ_OPTUM_EHR_ONCBM	t(9;22)(q34.1;q11)(ABL1,BCR) P190	3041541	LOINC	2023-07-26	2099-12-31	
t(9;22)(q34.1;q11)(ABL1,BCR) P210	0	JNJ_OPTUM_EHR_ONCBM	t(9;22)(q34.1;q11)(ABL1,BCR) P210	3041541	LOINC	2023-07-26	2099-12-31	
TAR DNA binding protein (TARDBP)	0	JNJ_OPTUM_EHR_ONCBM	TAR DNA binding protein (TARDBP)	35964178	OMOP Genomic	2023-07-26	2099-12-31	
tumor mutation burden (TMB)	0	JNJ_OPTUM_EHR_ONCBM	tumor mutation burden (TMB)	1002393	LOINC	2023-07-26	2099-12-31	
tumor proportion score (TPS)	0	JNJ_OPTUM_EHR_ONCBM	tumor proportion score (TPS)	42529559	LOINC	2023-07-26	2099-12-31	
tumor protein p53 (TP53 or p53)	0	JNJ_OPTUM_EHR_ONCBM	tumor protein p53 (TP53 or p53)	35948926	OMOP Genomic	2023-07-26	2099-12-31	
tumor protein p63 (TP63 or p63 or p40)	0	JNJ_OPTUM_EHR_ONCBM	tumor protein p63 (TP63 or p63 or p40)	35956840	OMOP Genomic	2023-07-26	2099-12-31	
vascular endothelial growth factor A (VEGFA or VEGF)	0	JNJ_OPTUM_EHR_ONCBM	vascular endothelial growth factor A (VEGFA or VEGF)	35946301	OMOP Genomic	2023-07-26	2099-12-31	
vimentin (VIM)	0	JNJ_OPTUM_EHR_ONCBM	vimentin (VIM)	35953216	OMOP Genomic	2023-07-26	2099-12-31	
von Hippel-Lindau tumor suppressor (VHL)	0	JNJ_OPTUM_EHR_ONCBM	von Hippel-Lindau tumor suppressor (VHL)	35961736	OMOP Genomic	2023-07-26	2099-12-31	
WT1 transcription factor (WT1)	0	JNJ_OPTUM_EHR_ONCBM	WT1 transcription factor (WT1)	35959668	OMOP Genomic	2023-07-26	2099-12-31	
zeta chain of T cell receptor associated protein kinase 70 (ZAP70)	0	JNJ_OPTUM_EHR_ONCBM	zeta chain of T cell receptor associated protein kinase 70 (ZAP70)	35952114	OMOP Genomic	2023-07-26	2099-12-31	
