sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:higher-level category,matchScore,mappingStatus,conceptId,comment
3789,SURGICAL ONCOLOGIST,16,,HEMATOLOGY & ONCOLOGY,0.7829814553260803,UNCHECKED,38004508,
5951,PEDIATRIC EMERGENCY MEDICINE (PHYSICIANS),877188,,EMERGENCY MEDICINE,0.7613715529441833,APPROVED,45756808,
1724,NURSE PRACTITIONER,4541,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
3573,RHEUMATOLOGIST,49,,RHEUMATOLOGY,0.7862504124641418,UNCHECKED,38004491,
5691,CLINICAL PSYCHOLOGIST,1601530,,CLINICAL PSYCHOLOGY,1.0,APPROVED,38003638,
0336,INTERNAL MEDICINE SPECIALIST,9138101,,INTERNAL MEDICINE,0.7213080525398254,APPROVED,38004456,
2611,HOMEOPATHY SPECIALIST,1160,,OTHER PHYSICIAN SPECIALTY,0.6854023337364197,UNCHECKED,38003805,
6005,UNKNOWN NON-PHYSICIAN PROVIDER,856,,OTHER NON-PHYSICIAN PROVIDER,0.4262794256210327,UNCHECKED,32577,
0359,PEDIATRICIAN,181461,,PEDIATRICS,0.7208964228630066,UNCHECKED,38004477,
0028,RESIDENTIAL TREATMENT CENTER,5875972,,MENTAL HEALTH/CHEMICAL DEPENDENCY FACILITIES,0.20684534311294556,APPROVED,0,
7520,CERTIFIED ACUPUNCTURIST,64309,,ACUPUNCTURIST,0.8086181282997131,UNCHECKED,38003780,
1314,PHYSICAL THERAPIST - MOVEMENT DISORDERS,26,,PHYSICAL THERAPY PROVIDER,0.621146023273468,UNCHECKED,38004490,
6724,MASSAGE THERAPIST,11,,PHYSICAL THERAPY PROVIDER,0.7781170010566711,UNCHECKED,38004068,
0428,CRITICAL CARE MEDICINE SPECIALIST,23260,,CRITICAL CARE MEDICINE,0.6280641555786133,UNCHECKED,38004156,
0318,FAMILY PRACTITIONER,232436,,FAMILY PRACTICE,0.7245684266090393,UNCHECKED,38004377,
1635,UNKNOWN NON-PHYSICIAN PROVIDER,14341,,OTHER NON-PHYSICIAN PROVIDER,0.4262794256210327,UNCHECKED,32577,
3447,DOCTOR OF NAPROPATHY,12,,OTHER NON-PHYSICIAN PROVIDER,0.4528583884239197,UNCHECKED,38003788,
1245,NURSE PRACTITIONER,84526,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
1914,PATHOLOGIST,217,,PATHOLOGY,0.6339565515518188,UNCHECKED,38004466,
1448,PSYCHIATRIST - CLINICAL PSYCHOLOGY,11331,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
2535,ADDICTION MEDICINE SPECIALIST,15,,ADDICTION MEDICINE SPECIALIST,0.7739812135696411,UNCHECKED,38004498,
2193,MARRIAGE AND FAMILY THERAPIST,57701,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003659,
4664,INTERMED CARE FAC INDV INT DIS,4347874,,EXTENDED CARE FACILITIES,0.20214040577411652,APPROVED,0,
0091,DURABLE MEDICAL EQUIPMENT,3314736,,MEDICAL SUPPLY HOUSE,0.18859995901584625,APPROVED,0,
6250,CASE MANAGEMENT AGENCY,3,,COMMUNITY SUPPORT SERVICES,0.5570746064186096,UNCHECKED,38004494,
1585,PASTORAL COUNSELOR,794,,MENTAL HEALTH PROFESSIONAL,1.0,APPROVED,38003626,
1596,SLEEP STUDY CENTER,3883114,,AMBULATORY SURGERY CENTERS,0.4629397988319397,APPROVED,903275,
0808,PLASTIC SURGEON,6848,,PLASTIC & RECONSTRUCTIVE SURGERY,0.4494572877883911,UNCHECKED,44777758,
0699,OTOLARYNGOLOGIST,10107,,OTOLARYNGOLOGY,0.8336940407752991,UNCHECKED,38004449,
0283,SPEECH THERAPIST,28527,,SPEECH THERAPY PROVIDER,0.5512193441390991,UNCHECKED,43125857,
0127,CHRISTIAN SCIENCE TEACHER,58,,OTHER NON-PHYSICIAN PROVIDER,0.32866430282592773,UNCHECKED,38004406,
1293,AUDIOLOGIST,115959,,AUDIOLOGIST,1.0,APPROVED,38004119,
1714,OTOLARYNGOLOGIST,771,,OTOLARYNGOLOGY,0.8336940407752991,UNCHECKED,38004449,
0289,GYNECOLOGIST,210800,,GYNECOLOGY,0.809306263923645,UNCHECKED,38003902,
1120,MEDICAL REHABILITATION CENTER,173,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
1288,PERIODONTIST,1,,PERIODONTIST,0.7634481191635132,UNCHECKED,903259,
0885,PULMONARY DISEASE SPECIALIST,15089043,,PULMONARY MEDICINE,0.8115819096565247,APPROVED,38004472,
3184,OPTOMETRIST,107,,OPTICIAN/OPTOMETRIST,1.0,APPROVED,38003699,
5770,PEDIATRIC SPECIALIST,40099,,PEDIATRICS,0.6732050180435181,UNCHECKED,38003794,
0969,THORACIC/CARDIOVASCULAR SURGEON,549418,,THORACIC SURGERY,0.47592172026634216,UNCHECKED,45756754,
0641,ORTHOPEDIC SURGEON - HAND SPECIALIST,5265360,,ORTHOPEDICS,0.5695890784263611,APPROVED,38004465,
3796,LEGAL MEDICINE SPECIALIST,429167,,OTHER PHYSICIAN SPECIALTY,0.6377489566802979,UNCHECKED,38003794,
1685,LACTATION SPECIALIST,4476,,OTHER NON-PHYSICIAN PROVIDER,0.7860312461853027,UNCHECKED,38003794,
6262,LICENSED PROFESSIONAL COUNSELOR,92,,MENTAL HEALTH PROFESSIONAL,0.8783671855926514,UNCHECKED,38003627,
1571,DOCTOR OF NATUROPATHY,15899,,OTHER NON-PHYSICIAN PROVIDER,0.6575335264205933,UNCHECKED,38003804,
2514,PSYCHIATRIST - CLINICAL PSYCHOLOGY,543,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
1421,PEDIATRIC SPECIALIST,19,,PEDIATRICS,0.6732050180435181,UNCHECKED,38003794,
2297,MOLECULAR GENETIC PATHOLOGY,3953,,OTHER PHYSICIAN SPECIALTY,0.8211135268211365,UNCHECKED,45756801,
1277,UNKNOWN NON-PHYSICIAN PROVIDER,17863,,OTHER NON-PHYSICIAN PROVIDER,0.4262794256210327,UNCHECKED,32577,
0847,CHILD & ADOLESCENT PSYCHIATRIST,25,,PSYCHIATRY,0.7768391370773315,UNCHECKED,45756756,
0770,PATHOLOGIST,7109462,,PATHOLOGY,0.6339565515518188,APPROVED,38004466,
0818,PUBLIC HEALTH SPECIALIST,41625,,PREVENTIVE MEDICINE,0.7017001509666443,UNCHECKED,903271,
0011,SPECIALTY HOSPITAL,19854971,,SPECIALTY ACUTE-CARE HOSPITAL,0.5113153457641602,APPROVED,38004152,
4221,UNKNOWN PROVIDER TYPE,238724,,UNKNOWN,0.40331441164016724,UNCHECKED,38003793,
0692,HOSPITAL PROFESSIONAL SERVICES,15215,,OTHER PHYSICIAN SPECIALTY,0.5038133263587952,UNCHECKED,903255,
0667,CLINICAL PHARMACOLOGIST,950486,,OTHER PHYSICIAN SPECIALTY,0.8153474926948547,APPROVED,38004025,
2209,NURSE PRACTITIONER,1341,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
5650,AUDIOLOGIST,23798,,AUDIOLOGIST,1.0,APPROVED,38004119,
2364,BLOOD BANKING,1966479,,BLOOD SERVICES CENTER,0.7305412292480469,APPROVED,45756752,
0425,COLON & RECTAL SURGEON,66,,COLON & RECTAL SURGERY,0.4513755440711975,UNCHECKED,38004471,
5686,GENERAL SURGEON,69,,GENERAL SURGERY,0.6405841708183289,UNCHECKED,38004447,
2438,CLINICAL SOCIAL WORKER,2,,SOCIAL WORKER,1.0,APPROVED,38003657,
0974,THORACIC SURGEON,29062,,THORACIC SURGERY,0.7164760231971741,UNCHECKED,38004473,
0517,PEDIATRIC GENERAL SURGEON,2787,,GENERAL SURGERY,0.6220893263816833,UNCHECKED,45756819,
3233,DEPARTMENT OF HEALTH CLINIC,23634,,HOME HEALTH AGENCY,0.3539082109928131,UNCHECKED,38003625,
1751,NURSE PRACTITIONER,68,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
4122,FAMILY PLANNING,1270608,,OTHER NON-PHYSICIAN PROVIDER,0.5297666192054749,APPROVED,45756826,
5774,FAMILY PRACTICE SPECIALIST,595325,,FAMILY PRACTICE,0.589336633682251,UNCHECKED,38003794,
1733,SUBSTANCE ABUSE SERVICES,45,,ADDICTION MEDICINE SPECIALIST,0.3360739052295685,UNCHECKED,38003717,
3871,FREESTANDING EMERGENCY DEPT,9228993,,EMERGENCY CARE,0.5082847476005554,APPROVED,38004510,
0297,REPRODUCTIVE ENDOCRINOLOGIST,62631,,OBSTETRICS,0.5793101787567139,UNCHECKED,45756826,
1597,DRUG AND ALCOHOL REHABILITATION CENTER,403630,,MENTAL HEALTH/CHEMICAL DEPENDENCY FACILITIES,0.5164554119110107,UNCHECKED,38004063,
3798,OCCUPATIONAL THERAPIST,717,,OCCUPATIONAL THERAPY PROVIDER,0.9085882902145386,UNCHECKED,38004081,
1936,MASTER OF SOCIAL WORK,1122,,SOCIAL WORKER,0.7571638226509094,UNCHECKED,38004499,
2413,UNKNOWN SPECIALTY PHYSICIAN,477,,UNKNOWN SPECIALTY PHYSICIAN,0.4660347104072571,UNCHECKED,32577,
0871,PSYCHIATRIST - PSYCHOANALYSIS,1236,,PSYCHIATRY,0.7242501974105835,UNCHECKED,38003629,
6009,OBSTETRICIAN,121072,,OBSTETRICS,0.7226917147636414,UNCHECKED,38003905,
3224,PEDIATRIC PATHOLOGIST,3572,,PATHOLOGY,0.615584135055542,UNCHECKED,45756802,
0634,OPHTHALMOLOGIST,1320,,OPHTHALMOLOGY,0.7773975729942322,UNCHECKED,38004463,
1378,MEDICAL REHABILITATION CENTER,2,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
7176,CLINICAL MOLECULAR GENETICS,28,,GENETICS,1.0,APPROVED,45756762,
0246,NURSE MIDWIFE,224,,REGISTERED NURSE - MIDWIFE,0.8479255437850952,UNCHECKED,38004482,
0640,PEDIATRIC OPHTHALMOLOGIST,2938,,OPHTHALMOLOGY,0.7244852185249329,UNCHECKED,44777755,
4858,PODIATRIST - NON-MD (BOARD CERTIFIED),175798,,PODIATRIST - NON-MD,0.37784290313720703,UNCHECKED,38004030,
2212,OCCUPATIONAL MEDICINE SPECIALIST,5,,PHYSICAL MEDICINE & REHABILITATION,0.8101648092269897,UNCHECKED,44777713,
5639,PSYCHIATRIC NURSE SPECIALIST,28,,REGISTERED NURSE - PSYCHIATRIC,0.6232175230979919,UNCHECKED,38004390,
5854,PEDIATRIC CRITICAL CARE MEDICINE SPECIALIST,473952,,CRITICAL CARE MEDICINE,0.8498052358627319,UNCHECKED,45756806,
5930,CLINICAL NEUROPHYSIOLOGIST,56467,,NEUROLOGY,0.8540942072868347,UNCHECKED,45756763,
4193,PHYSICAL THERAPIST - MOVEMENT DISORDERS,30,,PHYSICAL THERAPY PROVIDER,0.621146023273468,UNCHECKED,38004490,
1146,DURABLE MEDICAL EQUIPMENT,2134,,MEDICAL SUPPLY HOUSE,0.18859995901584625,UNCHECKED,38004503,
1158,HOSPITALIST,519,,OTHER PHYSICIAN SPECIALTY,1.0,APPROVED,903278,
5820,CRITICAL CARE MEDICINE SPECIALIST,1,,CRITICAL CARE MEDICINE,0.6280641555786133,UNCHECKED,38004156,
2165,ANESTHESIOLOGIST,1820,,ANESTHESIOLOGY,0.7552425861358643,UNCHECKED,38004450,
0366,DIAGNOSTIC IMMUNOLOGIST,17957,,ALLERGY & IMMUNOLOGY,0.5052646994590759,UNCHECKED,45756769,
1707,HOME HEALTH AGENCY- HOME HEALTH AIDE,1513,,HOME HEALTH AGENCY,0.6359068751335144,UNCHECKED,38004436,
3227,PEDIATRIC NUTRITION,75,,NUTRITIONIST,0.6795079112052917,UNCHECKED,38004407,
5803,OPTICIAN,99489,,OPTICIAN/OPTOMETRIST,1.0,APPROVED,38004701,
0777,PEDIATRIC SPORTS MEDICINE SPECIALIST,86694,,PHYSICAL MEDICINE & REHABILITATION,0.7017993330955505,UNCHECKED,38004035,
1919,REGISTERED NURSE,396,,REGISTERED NURSE,1.0,APPROVED,38003716,
7444,LICENSED PRACTICAL NURSE,1,,VOCATIONAL/PRACTICAL NURSE,1.0,APPROVED,38003772,
7110,DIAG RAD WITH SPECIAL COMPETENCE IN NUCLEAR RAD,1,,OTHER PHYSICIAN SPECIALTY,0.39799514412879944,UNCHECKED,45756793,
6361,UNKNOWN SPECIALTY PHYSICIAN,10,,OTHER NON-PHYSICIAN PROVIDER,0.4660347104072571,UNCHECKED,32577,
2196,PATHOLOGIST,2,,PATHOLOGY,0.6339565515518188,UNCHECKED,38004466,
2982,PSYCHIATRIST - CLINICAL PSYCHOLOGY,111,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
1744,FAMILY NURSE PRACTITIONER,6224167,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004377,
0856,PSYCHIATRIST,20634,,PSYCHIATRY,0.8676401972770691,UNCHECKED,38004469,
2211,CHIROPRACTOR,24097,,CHIROPRACTOR,0.865637481212616,UNCHECKED,38004475,
1318,NURSE PRACTITIONER,4431,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
2317,SPEECH PATHOLOGIST,3317,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
6176,ALLERGIST & IMMUNOLOGIST,9113,,ALLERGY & IMMUNOLOGY,0.45865824818611145,UNCHECKED,38003830,
2676,MOLECULAR GENETIC PATHOLOGY,5,,OTHER PHYSICIAN SPECIALTY,0.8211135268211365,UNCHECKED,45756801,
3932,HEARING INSTRUMENT SPECIALIST,25,,HEARING INSTRUMENT SPECIALIST,1.0,APPROVED,38004127,
0562,GYNECOLOGICAL ONCOLOGIST,7959,,HEMATOLOGY & ONCOLOGY,0.6947813034057617,UNCHECKED,38003902,
2395,PHYSICAL THERAPIST,174,,PHYSICAL THERAPY PROVIDER,1.0,APPROVED,38004490,
0295,OBSTETRICIAN,1293,,OBSTETRICS,0.7226917147636414,UNCHECKED,38003905,
1359,HOME HEALTH AGENCY- PRIVATE DUTY NURSE,4287,,HOME HEALTH AGENCY,0.5262097120285034,UNCHECKED,38004400,
2513,PEDIATRICIAN,8,,PEDIATRICS,0.7208964228630066,UNCHECKED,38004477,
7135,PLEBOTOMY MOBILE,2,,BLOOD SERVICES CENTER,0.5048859119415283,UNCHECKED,38004145,
0135,PHYSICIANS ASSISTANT,708415,,OTHER NON-PHYSICIAN PROVIDER,0.8713231086730957,UNCHECKED,38004512,
1654,PSYCHIATRIST - CLINICAL PSYCHOLOGY,3893,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
1157,PROCTOLOGIST,22,,GASTROENTEROLOGY,0.5835303068161011,UNCHECKED,38004118,
1325,MATERNAL & FETAL MEDICINE SPECIALIST,4,,OBSTETRICS,0.5722662806510925,UNCHECKED,45756780,
0944,RADIATION ONCOLOGIST,42367,,THERAPEUTIC RADIOLOGY,0.7967610955238342,UNCHECKED,38004509,
2652,NURSE MIDWIFE,82,,REGISTERED NURSE - MIDWIFE,0.8479255437850952,UNCHECKED,38004482,
3425,FAMILY PLANNING,11,,OTHER NON-PHYSICIAN PROVIDER,0.5297666192054749,UNCHECKED,38003851,
2576,ALCOHOL AND DRUG ABUSE COUNSELOR,3366,,ADDICTION MEDICINE SPECIALIST,0.4908663332462311,UNCHECKED,32578,
1779,PEDIATRIC NURSE PRACTITIONER,4516,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004381,
0080,HOME HEALTH AGENCY,21433694,,HOME HEALTH AGENCY,0.6651418805122375,APPROVED,38004436,
5807,GENERAL DENTIST,1,,DENTIST,0.8798402547836304,UNCHECKED,38003675,
5931,PEDIATRIC RHEUMATOLOGIST,9644,,RHEUMATOLOGY,0.877561092376709,UNCHECKED,45756818,
7161,CARDIOVASCULAR SURGEON,7978,,VASCULAR SURGERY,0.66288822889328,UNCHECKED,45756754,
2207,GENERAL SURGEON,86,,GENERAL SURGERY,0.6405841708183289,UNCHECKED,38004447,
5972,UNKNOWN NON-PHYSICIAN PROVIDER,2784,,OTHER NON-PHYSICIAN PROVIDER,0.4262794256210327,UNCHECKED,32577,
4214,CERTIFIED DIABETIC EDUCATOR,19508,,OTHER NON-PHYSICIAN PROVIDER,0.5274873971939087,UNCHECKED,38003726,
0434,PEDIATRIC CRITICAL CARE MEDICINE SPECIALIST,10652,,CRITICAL CARE MEDICINE,0.8498052358627319,UNCHECKED,45756806,
3504,PSYCHIATRIST/NEUROLOGIST,21,,PSYCHIATRY,0.5580457448959351,UNCHECKED,38004505,
2682,DOCTOR OF NATUROPATHY,2008,,OTHER NON-PHYSICIAN PROVIDER,0.6575335264205933,UNCHECKED,38003804,
1599,PEDIATRIC HOSPITAL,27884290,,SPECIALTY ACUTE-CARE HOSPITAL,0.9042622447013855,APPROVED,32418,
2358,PHYSICAL THERAPIST,948,,PHYSICAL THERAPY PROVIDER,1.0,APPROVED,38004490,
0784,REHABILITATION MEDICINE SPECIALIST,28343721,,PHYSICAL MEDICINE & REHABILITATION,0.7030595541000366,APPROVED,38004468,
7465,SUBSTANCE ABUSE SERVICES,2,,ADDICTION MEDICINE SPECIALIST,0.3360739052295685,UNCHECKED,38003717,
0405,CARDIAC ELECTROPHYSIOLOGIST,2178,,CARDIOLOGY,0.7914252281188965,UNCHECKED,903274,
5790,PAIN MANAGEMENT SPECIALIST,12,,ANESTHESIOLOGY,0.753932774066925,UNCHECKED,38004494,
1817,NUTRITIONIST,879,,NUTRITIONIST,1.0,APPROVED,38003688,
1133,INTERNIST/GENERAL INTERNIST,10121,,INTERNAL MEDICINE,0.2750099003314972,UNCHECKED,38003662,
3580,ADDICTION MEDICINE SPECIALIST,4,,ADDICTION MEDICINE SPECIALIST,0.7739812135696411,UNCHECKED,38004498,
5771,CARDIOVASCULAR DISEASE SPECIALIST,11048460,,CARDIOLOGY,0.8435086011886597,APPROVED,45756754,
2082,CARDIOLOGIST,76,,CARDIOLOGY,0.6883652806282043,UNCHECKED,38004119,
1206,HOSPITALIST,5844,,OTHER PHYSICIAN SPECIALTY,1.0,APPROVED,903278,
1316,OPTOMETRIST,4890,,OPTICIAN/OPTOMETRIST,1.0,APPROVED,38003699,
3787,GENERAL PRACTICE SPECIALIST,21,,FAMILY PRACTICE,0.6788962483406067,UNCHECKED,38004446,
2059,LICENSED PROFESSIONAL COUNSELOR,12114,,MENTAL HEALTH PROFESSIONAL,0.8783671855926514,UNCHECKED,38003627,
5948,PEDIATRIC DERMATOLOGY,57816,,DERMATOLOGY,1.0,APPROVED,45756807,
5115,OBSTETRICS/GYNECOLOGY SPECIALIST,135824,,OBSTETRICS & GYNECOLOGY,0.907102644443512,UNCHECKED,38004461,
0461,ENDOCRINOLOGIST,24071363,,ENDOCRINOLOGY,0.7499233484268188,APPROVED,38004485,
,UNKNOWN PROVIDER TYPE,560026,,UNKNOWN,0.40331441164016724,UNCHECKED,38003793,
5918,PEDIATRIC OTOLARYNGOLOGIST,14657,,OTOLARYNGOLOGY,0.8904941082000732,UNCHECKED,45756814,
4161,MOHS SURGERY,388894,,DERMATOLOGY,0.5611326098442078,UNCHECKED,38003839,
2646,HOSPITALIST,117,,OTHER PHYSICIAN SPECIALTY,1.0,APPROVED,903278,
3953,GENERAL DENTIST,15,,DENTIST,0.8798402547836304,UNCHECKED,38003675,
0023,SANITARIUM,167,,EXTENDED CARE FACILITIES,0.14037473499774933,UNCHECKED,45756765,
2489,DOCTOR OF NAPROPATHY,2410,,OTHER NON-PHYSICIAN PROVIDER,0.4528583884239197,UNCHECKED,38003788,
3870,ADULT FOSTER CARE,420,,COMMUNITY SUPPORT SERVICES,0.45589423179626465,UNCHECKED,38003854,
0408,CARDIOLOGIST,85855440,,CARDIOLOGY,0.6883652806282043,APPROVED,38004451,
0643,ORTHOPEDIC SURGEON,6033,,ORTHOPEDICS,0.7860926985740662,UNCHECKED,38004465,
0181,PERIODONTIST,192707,,PERIODONTIST,0.7634481191635132,UNCHECKED,903259,
1648,CLINICAL SOCIAL WORKER,4987,,SOCIAL WORKER,1.0,APPROVED,38003657,
1906,DOCTOR OF NATUROPATHY,2812,,OTHER NON-PHYSICIAN PROVIDER,0.6575335264205933,UNCHECKED,38003804,
5669,GENERAL DENTIST - DMD,116806,,DENTIST,0.47264593839645386,UNCHECKED,38003675,
1651,CLINICAL SOCIAL WORKER/MENTAL HEALTH COUNSELOR,1400,,MENTAL HEALTH PROFESSIONAL,0.6501047015190125,UNCHECKED,38003657,
1432,MEDICAL REHABILITATION CENTER,45,,CARDIAC & MEDICAL REHAB FACILITIES,0.6850348711013794,UNCHECKED,38004468,
3276,SURGERY SUITE/CTR OFFICE BASED,411128,,GENERAL SURGERY,0.32916516065597534,UNCHECKED,38004464,
2631,ORTHOPEDIC SURGEON,34,,ORTHOPEDICS,0.7860926985740662,UNCHECKED,38004465,
0607,NEURO-SURGEON,5663173,,NEUROLOGICAL SURGERY,0.4166569113731384,APPROVED,38004459,
5787,PEDIATRIC ORTHOPEDIC SURGEON,1245,,ORTHOPEDICS,0.7228383421897888,UNCHECKED,38003909,
1177,GERIATRIC MEDICINE SPECIALIST,235,,GERIATRIC MEDICINE,0.779681384563446,UNCHECKED,38004478,
1549,PSYCHIATRIST - SUBSTANCE ABUSE SERVICES,10363,,PSYCHIATRY,0.5070435404777527,UNCHECKED,38004469,
1640,PHYSICIANS ASSISTANT,5327,,OTHER NON-PHYSICIAN PROVIDER,0.8713231086730957,UNCHECKED,38004512,
1713,ORTHOPEDIC SURGEON,108,,ORTHOPEDICS,0.7860926985740662,UNCHECKED,38004465,
3657,PHARMACIST,111,,PHARMACY,1.0,APPROVED,38003810,
5810,HEMATOLOGIST,933075,,HEMATOLOGY & ONCOLOGY,0.6653057336807251,APPROVED,38004501,
6238,PHYSICIAN NUTRITION SPECIALIST,205,,OTHER PHYSICIAN SPECIALTY,0.5617833733558655,UNCHECKED,32577,
3910,EARLY INTERVENTION,1,,OTHER PHYSICIAN SPECIALTY,0.37275660037994385,UNCHECKED,903276,
0279,SPEECH PATHOLOGIST,42392,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
2138,AUDIOLOGIST,3475,,AUDIOLOGIST,1.0,APPROVED,38004119,
4076,PHYSICAL THERAPIST,1,,PHYSICAL THERAPY PROVIDER,1.0,APPROVED,38004490,
0854,GERIATRIC PSYCHIATRIST,90,,PSYCHIATRY,0.9259956479072571,UNCHECKED,45756776,
1203,ORTHODONTIST,1427,,ORTHODONTIST,0.7907591462135315,UNCHECKED,44777673,
4039,CLINICAL BIOMEDICAL GENETICIST,2644,,GENETICS,0.625607967376709,UNCHECKED,45756757,
1166,"NURSE PRACTITIONER, CLINICAL SPECIALIST IN MENTAL HEALTH",119,,REGISTERED NURSE - PSYCHIATRIC,0.6190124750137329,UNCHECKED,38004390,
1279,THORACIC SURGEON,52,,THORACIC SURGERY,0.7164760231971741,UNCHECKED,38004473,
4636,AMBULANCE,7875538,,AMBULANCE PROVIDERS,0.4845834970474243,APPROVED,0,
4128,AUTISM TUTOR,214,,MENTAL HEALTH PROFESSIONAL,0.12716758251190186,UNCHECKED,903277,
2198,HOMEOPATHY SPECIALIST,399,,OTHER PHYSICIAN SPECIALTY,0.6854023337364197,UNCHECKED,38003805,
6018,SPEECH PATHOLOGIST,344711,,SPEECH THERAPY PROVIDER,0.7647614479064941,UNCHECKED,38004125,
1927,GENERAL PRACTITIONER,592,,FAMILY PRACTICE,0.8001459240913391,UNCHECKED,38004446,
3984,BEHAVIORAL ANALYST - AUTISM PROGRAM,18029,,MENTAL HEALTH PROFESSIONAL,0.6000441312789917,UNCHECKED,903230,
0019,HOSPICE,32193,,HOSPICE,0.5651470422744751,UNCHECKED,903278,
0592,PEDIATRIC INFECTIOUS DISEASES SPECIALIST,4413,,INFECTIOUS DISEASES,0.8693999648094177,UNCHECKED,45756812,
3975,ASSISTED CARE LIVING FACILITY - HOME,15,,COMMUNITY SUPPORT SERVICES,0.2981778383255005,UNCHECKED,38004049,
1305,CLINICAL PHARMACOLOGIST,2,,OTHER PHYSICIAN SPECIALTY,0.8153474926948547,UNCHECKED,38004025,
0250,NURSE PRACTITIONER,4222,,REGISTERED NURSE - PRACTITIONER,1.0,APPROVED,38004487,
2536,OCCUPATIONAL THERAPIST,8,,OCCUPATIONAL THERAPY PROVIDER,0.9085882902145386,UNCHECKED,38004081,
3615,OPHTHALMOLOGIST,7153,,OPHTHALMOLOGY,0.7773975729942322,UNCHECKED,38004463,
3815,CHEMICAL PATHOLOGIST,590,,PATHOLOGY,0.5790889263153076,UNCHECKED,38004140,
2169,CERTIFIED NURSE MIDWIFE,240,,REGISTERED NURSE - MIDWIFE,1.0,APPROVED,38004482,
3040,VASCULAR INTERVENTION RADIOLOGIST,17,,RADIOLOGY,0.7383496165275574,UNCHECKED,45756833,
5979,ORTHOPEDIC SURGEON - HAND SPECIALIST,635110,,ORTHOPEDICS,0.5695890784263611,UNCHECKED,38004465,
3185,PEDIATRIC SPEECH PATHOLOGY,470,,SPEECH THERAPY PROVIDER,0.5878866910934448,UNCHECKED,45756802,
4245,THERAPEUTIC RADIOLOGIST,98711,,THERAPEUTIC RADIOLOGY,0.8530056476593018,UNCHECKED,38004006,
0507,GENERAL SURGEON - ORAL & MAXILOFACIAL SPECIALIST,189,,GENERAL SURGERY,0.6341041922569275,UNCHECKED,903257,
1334,OTHER MENTAL HEALTH PROFESSIONAL,3293,,MENTAL HEALTH PROFESSIONAL,0.7063228487968445,UNCHECKED,32580,
0062,X-RAY/RADIOLOGY FACILITY,10911186,,INDEPENDENT RADIOLOGY,0.3799477517604828,APPROVED,45756825,
5724,INTERNIST/GENERAL INTERNIST,251,,INTERNAL MEDICINE,0.2750099003314972,UNCHECKED,38003662,
6764,PEDIATRIC NEUROSURGERY,4,,NEUROLOGICAL SURGERY,0.841126561164856,UNCHECKED,44777757,
2769,SLEEP STUDY,4030,,OTHER PHYSICIAN SPECIALTY,0.5209611654281616,UNCHECKED,903275,
1210,DURABLE MEDICAL EQUIPMENT,6026,,MEDICAL SUPPLY HOUSE,0.18859995901584625,UNCHECKED,38004503,
1892,INFECTIOUS DISEASES SPECIALIST,62,,INFECTIOUS DISEASES,0.7763988375663757,UNCHECKED,38004484,
4281,PEDIATRIC NEUROSURGERY,10315,,NEUROLOGICAL SURGERY,0.841126561164856,UNCHECKED,44777757,
0972,THORACIC/CARDIOVASCULAR SURGEON,87,,THORACIC SURGERY,0.47592172026634216,UNCHECKED,45756754,
1046,FAMILY PRACTICE/CAPITATED CLINIC,3718195,,FAMILY PRACTICE,0.3502659499645233,APPROVED,38003851,
0343,ADOLESCENT MEDICINE SPECIALIST,6419,,PEDIATRICS,0.7914749979972839,UNCHECKED,45756747,
0880,PSYCHIATRIST - CLINICAL PSYCHOLOGY,555,,PSYCHIATRY,0.7668414115905762,UNCHECKED,38004493,
3415,PAIN MANAGEMENT SPECIALIST,6786,,ANESTHESIOLOGY,0.753932774066925,UNCHECKED,38004494,
1749,GENERAL SURGEON,2,,GENERAL SURGERY,0.6405841708183289,UNCHECKED,38004447,
3124,LICENSED PROFESSIONAL COUNSELOR,858,,MENTAL HEALTH PROFESSIONAL,0.8783671855926514,UNCHECKED,38003627,
0701,OTOLARYNGOLOGIST,51103,,OTOLARYNGOLOGY,0.8336940407752991,UNCHECKED,38004449,
3688,CLINICAL MOLECULAR GENETICS,744,,GENETICS,1.0,APPROVED,45756762,
0497,GENERAL SURGEON - ORAL & MAXILOFACIAL SPECIALIST,297230,,GENERAL SURGERY,0.6341041922569275,UNCHECKED,903257,
